x,y,t,torque,steering_angle,long_acc,long_vel,lat_acc,lat_vel,yaw_angle,yaw_rate,slip_angle_f,slip_angle_r,norm_load_f,norm_load_r,slip_angle_est_f,slip_angle_est_r,lat_for_f, lat_for_r,track_progress,error
0.153217,-0.00227998,0.177,-132.706,-1.00149,-2.58745,0.658933,-1.87851,-0.0932447,-0.00214491,-0.0810078,-0.622293,-0.102969,6405.1,6272.39,-0.69397,-0.117258,-2444.87,-494.407,0.23319,-0.00165853
0.153873,-0.0023765,0.178,-130.884,-1.00149,-2.5595,0.656373,-1.86882,-0.0951135,-0.0022293,-0.0822538,-0.614108,-0.104367,6404.19,6273.3,-0.68494,-0.118833,-2420.6,-500.871,0.23319,-0.00165853
0.154527,-0.00247493,0.179,-129.088,-1.00149,-2.53161,0.653842,-1.85884,-0.0969724,-0.00231501,-0.0834792,-0.605954,-0.105724,6403.29,6274.2,-0.67594,-0.120361,-2396.22,-507.136,0.23319,-0.00165853
0.155178,-0.00257526,0.18,-127.319,-1.00136,-2.50324,0.651339,-1.84833,-0.0988207,-0.00240201,-0.0846835,-0.597699,-0.107038,6402.41,6275.09,-0.666824,-0.12184,-2371.35,-513.201,0.23319,-0.00165853
0.155827,-0.00267748,0.181,-125.575,-1.00136,-2.47548,0.648863,-1.83781,-0.100659,-0.00249028,-0.0858672,-0.589612,-0.10831,6401.53,6275.96,-0.657891,-0.123271,-2346.8,-519.063,0.23319,-0.00165853
0.156473,-0.00278157,0.182,-123.858,-1.00136,-2.44781,0.646415,-1.82702,-0.102486,-0.0025798,-0.0870302,-0.58156,-0.109539,6400.67,6276.82,-0.648994,-0.124653,-2322.17,-524.725,0.23319,-0.00165853
0.157116,-0.00288754,0.183,-122.167,-1.00136,-2.42022,0.643995,-1.81597,-0.104302,-0.00267055,-0.0881727,-0.573546,-0.110726,6399.83,6277.66,-0.640135,-0.125986,-2297.47,-530.186,0.23319,-0.00165853
0.157758,-0.00299535,0.184,-120.501,-1.00136,-2.3927,0.641602,-1.80467,-0.106106,-0.00276252,-0.0892946,-0.56557,-0.11187,6399,6278.5,-0.631315,-0.127271,-2272.7,-535.447,0.23319,-0.00165853
0.158397,-0.00310502,0.185,-118.862,-1.00136,-2.36528,0.639237,-1.79311,-0.107899,-0.00285568,-0.0903959,-0.557635,-0.112972,6398.18,6279.31,-0.622538,-0.128508,-2247.87,-540.508,0.23319,-0.00165853
0.159033,-0.00321652,0.186,-117.247,-1.00136,-2.33795,0.636899,-1.78132,-0.109681,-0.00295001,-0.0914768,-0.549742,-0.114031,6397.37,6280.12,-0.613804,-0.129696,-2223,-545.369,0.23319,-0.00165853
0.159668,-0.00332984,0.187,-115.658,-1.00136,-2.31072,0.634588,-1.76928,-0.11145,-0.0030455,-0.0925373,-0.541893,-0.115047,6396.57,6280.92,-0.605115,-0.130835,-2198.08,-550.03,0.23319,-0.00165853
0.160299,-0.00344497,0.188,-114.094,-1.00136,-2.28359,0.632305,-1.75702,-0.113207,-0.00314212,-0.0935775,-0.53409,-0.11602,6395.79,6281.7,-0.596474,-0.131925,-2173.13,-554.492,0.23319,-0.00165853
0.160929,-0.0035619,0.189,-112.555,-1.00136,-2.25657,0.630048,-1.74453,-0.114951,-0.00323986,-0.0945974,-0.526333,-0.11695,6395.02,6282.47,-0.587883,-0.132966,-2148.15,-558.755,0.23319,-0.00165853
0.161557,-0.00368062,0.19,-111.04,-1.0012,-2.22897,0.627819,-1.73146,-0.116683,-0.0033387,-0.0955968,-0.518461,-0.117838,6394.27,6283.23,-0.579159,-0.133959,-2122.62,-562.819,0.23319,-0.00165853
0.162182,-0.00380111,0.191,-109.55,-1.0012,-2.20218,0.625617,-1.71854,-0.118401,-0.00343861,-0.096576,-0.510806,-0.118682,6393.52,6283.97,-0.570673,-0.134903,-2097.61,-566.682,0.23319,-0.00165853
0.162805,-0.00392336,0.192,-108.085,-1.0012,-2.17552,0.623442,-1.70541,-0.120107,-0.00353959,-0.0975353,-0.503202,-0.119483,6392.79,6284.7,-0.562243,-0.135798,-2072.59,-570.348,0.23319,-0.00165853
0.163426,-0.00404736,0.193,-106.644,-1.0012,-2.14898,0.621293,-1.69209,-0.121799,-0.0036416,-0.0984747,-0.495652,-0.120242,6392.07,6285.42,-0.553869,-0.136645,-2047.58,-573.818,0.246196,-0.00368062
0.164044,-0.00417309,0.194,-105.226,-1.0012,-2.12258,0.61917,-1.67857,-0.123478,-0.00374464,-0.0993943,-0.488155,-0.120958,6391.36,6286.13,-0.545553,-0.137443,-2022.58,-577.092,0.246196,-0.00368062
0.164661,-0.00430054,0.195,-103.833,-1.0012,-2.09631,0.617074,-1.66488,-0.125142,-0.00384867,-0.100294,-0.480715,-0.121632,6390.66,6286.83,-0.537297,-0.138194,-1997.6,-580.172,0.246196,-0.00368062
0.165276,-0.0044297,0.196,-102.462,-1.0012,-2.07018,0.615003,-1.651,-0.126793,-0.0039537,-0.101175,-0.473332,-0.122264,6389.98,6287.51,-0.529101,-0.138897,-1972.65,-583.058,0.246196,-0.00368062
0.165888,-0.00456055,0.197,-101.115,-1.0012,-2.04419,0.612959,-1.63696,-0.12843,-0.00405969,-0.102036,-0.466008,-0.122854,6389.3,6288.19,-0.520969,-0.139552,-1947.73,-585.753,0.246196,-0.00368062
0.166498,-0.00469308,0.198,-99.7915,-1.0012,-2.01835,0.610941,-1.62275,-0.130053,-0.00416662,-0.102877,-0.458743,-0.123402,6388.64,6288.85,-0.512901,-0.14016,-1922.85,-588.256,0.246196,-0.00368062
0.167107,-0.00482728,0.199,-98.4902,-1.0012,-1.99267,0.608948,-1.60839,-0.131662,-0.00427449,-0.1037,-0.45154,-0.123909,6387.99,6289.5,-0.504898,-0.140721,-1898.02,-590.57,0.246196,-0.00368062
0.167713,-0.00496313,0.2,-97.2114,-1.001,-1.96634,0.606982,-1.59341,-0.133255,-0.00438327,-0.104503,-0.444204,-0.124375,6387.35,6290.14,-0.496745,-0.141235,-1872.57,-592.695,0.246196,-0.00368062
0.168318,-0.00510061,0.201,-95.9549,-1.001,-1.94099,0.605041,-1.57876,-0.134834,-0.00449294,-0.105287,-0.437129,-0.124798,6386.72,6290.77,-0.488881,-0.141702,-1847.87,-594.629,0.246196,-0.00368062
0.16892,-0.00523972,0.202,-94.7209,-1.001,-1.91581,0.603125,-1.56398,-0.136398,-0.00460348,-0.106052,-0.430119,-0.125181,6386.11,6291.39,-0.481088,-0.142123,-1823.24,-596.378,0.246196,-0.00368062
0.169521,-0.00538043,0.203,-93.5086,-1.001,-1.8908,0.601234,-1.54908,-0.137947,-0.00471488,-0.106799,-0.423174,-0.125524,6385.5,6291.99,-0.473365,-0.142498,-1798.69,-597.943,0.246196,-0.00368062
0.170119,-0.00552274,0.204,-92.3177,-1.001,-1.86597,0.599368,-1.53405,-0.139481,-0.00482713,-0.107527,-0.416296,-0.125826,6384.9,6292.59,-0.465715,-0.142828,-1774.23,-599.326,0.246196,-0.00368062
0.170716,-0.00566662,0.205,-91.1481,-1.001,-1.84132,0.597527,-1.51892,-0.141,-0.00494019,-0.108238,-0.409486,-0.126089,6384.32,6293.17,-0.458138,-0.143114,-1749.86,-600.53,0.246196,-0.00368062
0.171311,-0.00581206,0.206,-89.9994,-1.001,-1.81685,0.59571,-1.50368,-0.142503,-0.00505406,-0.10893,-0.402744,-0.126313,6383.75,6293.75,-0.450635,-0.143355,-1725.6,-601.555,0.246196,-0.00368062
0.171904,-0.00595906,0.207,-88.8714,-1.001,-1.79258,0.593918,-1.48835,-0.143992,-0.00516872,-0.109604,-0.396071,-0.126498,6383.18,6294.31,-0.443208,-0.143552,-1701.44,-602.404,0.246196,-0.00368062
0.172496,-0.00610758,0.208,-87.7637,-1.001,-1.76849,0.592149,-1.47293,-0.145465,-0.00528415,-0.110261,-0.389468,-0.126645,6382.63,6294.86,-0.435857,-0.143706,-1677.4,-603.08,0.246196,-0.00368062
0.173085,-0.00625762,0.209,-86.6762,-1.001,-1.7446,0.590405,-1.45743,-0.146922,-0.00540033,-0.1109,-0.382936,-0.126754,6382.08,6295.41,-0.428584,-0.143817,-1653.47,-603.583,0.246196,-0.00368062
0.173673,-0.00640916,0.21,-85.6085,-1.00078,-1.71999,0.588685,-1.44127,-0.148363,-0.00551726,-0.111521,-0.376252,-0.126825,6381.55,6295.94,-0.421138,-0.143885,-1628.86,-603.916,0.246196,-0.00368062
0.174259,-0.00656219,0.211,-84.5604,-1.00078,-1.69651,0.586988,-1.42563,-0.149789,-0.0056349,-0.112126,-0.369868,-0.126858,6381.03,6296.47,-0.414027,-0.143911,-1605.21,-604.075,0.246196,-0.00368062
0.174844,-0.00671668,0.212,-83.5321,-1.00078,-1.67325,0.585315,-1.40994,-0.151199,-0.00575325,-0.112713,-0.363557,-0.126855,6380.51,6296.98,-0.406995,-0.143896,-1581.71,-604.07,0.246196,-0.00368062
0.175427,-0.00687263,0.213,-82.5227,-1.00078,-1.65019,0.583665,-1.39419,-0.152593,-0.00587228,-0.113284,-0.357319,-0.126816,6380.01,6297.48,-0.400044,-0.14384,-1558.35,-603.901,0.258313,-0.00640916
0.176008,-0.00703002,0.214,-81.5321,-1.00078,-1.62735,0.582037,-1.3784,-0.153972,-0.00599199,-0.113838,-0.351156,-0.126741,6379.51,6297.98,-0.393174,-0.143744,-1535.15,-603.573,0.258313,-0.00640916
0.176587,-0.00718882,0.215,-80.5599,-1.00078,-1.60472,0.580433,-1.36257,-0.155334,-0.00611236,-0.114376,-0.345067,-0.126632,6379.03,6298.47,-0.386385,-0.143609,-1512.11,-603.086,0.258313,-0.00640916
0.177165,-0.00734904,0.216,-79.6057,-1.00078,-1.58231,0.57885,-1.34671,-0.156681,-0.00623337,-0.114898,-0.339052,-0.126489,6378.55,6298.94,-0.379679,-0.143435,-1489.23,-602.444,0.258313,-0.00640916
0.177742,-0.00751065,0.217,-78.6694,-1.00078,-1.56013,0.57729,-1.33083,-0.158012,-0.00635501,-0.115404,-0.333113,-0.126312,6378.08,6299.41,-0.373056,-0.143224,-1466.52,-601.65,0.258313,-0.00640916
0.178316,-0.00767363,0.218,-78.6694,-1.00078,-1.54291,0.575747,-1.31255,-0.159324,-0.00647726,-0.115893,-0.32725,-0.126102,6378.08,6299.41,-0.366489,-0.142986,-1443.99,-600.698,0.258313,-0.00640916
0.178889,-0.00783796,0.219,-77.7506,-1.00078,-1.5211,0.574226,-1.2967,-0.160621,-0.0066001,-0.116365,-0.32147,-0.125855,6377.62,6299.87,-0.360042,-0.142696,-1421.67,-599.589,0.258313,-0.00640916
0.179461,-0.00800364,0.22,-75.9604,-1.00078,-1.49494,0.572731,-1.28314,-0.161904,-0.00672353,-0.116826,-0.315765,-0.125578,6376.73,6300.77,-0.353702,-0.142361,-1399.54,-598.345,0.258313,-0.00640916
0.180031,-0.00817065,0.221,-75.0885,-1.00053,-1.47262,0.571259,-1.26652,-0.163171,-0.00684752,-0.11727,-0.309878,-0.125272,6376.29,6301.2,-0.347132,-0.142005,-1376.58,-596.968,0.258313,-0.00640916
0.1806,-0.00833897,0.222,-74.2369,-1.00053,-1.45159,0.569807,-1.25063,-0.164421,-0.00697207,-0.117701,-0.304324,-0.124935,6375.86,6301.63,-0.340933,-0.141613,-1354.82,-595.445,0.258313,-0.00640916
0.181167,-0.00850859,0.223,-73.402,-1.00053,-1.4308,0.568376,-1.23474,-0.165656,-0.00709716,-0.118116,-0.298846,-0.124568,6375.45,6302.04,-0.334818,-0.141188,-1333.26,-593.786,0.258313,-0.00640916
0.181733,-0.00867948,0.224,-73.402,-1.00053,-1.41447,0.566962,-1.21676,-0.166873,-0.00722277,-0.118515,-0.293444,-0.124172,6375.45,6302.04,-0.328766,-0.140739,-1311.9,-591.988,0.258313,-0.00640916
0.182297,-0.00885163,0.225,-71.7793,-1.00053,-1.38994,0.565572,-1.20305,-0.168076,-0.00734889,-0.118903,-0.288126,-0.123744,6374.64,6302.86,-0.322848,-0.140236,-1290.78,-590.057,0.258313,-0.00640916
0.18286,-0.00902504,0.226,-70.9873,-1.00053,-1.36984,0.564202,-1.18726,-0.169263,-0.00747552,-0.119277,-0.282877,-0.123292,6374.24,6303.25,-0.316987,-0.139715,-1269.84,-588.009,0.258313,-0.00640916
0.183422,-0.00919967,0.227,-70.9873,-1.00053,-1.354,0.562848,-1.16949,-0.170432,-0.00760263,-0.119636,-0.277704,-0.122813,6374.24,6303.25,-0.31119,-0.139172,-1249.11,-585.832,0.258313,-0.00640916
0.183982,-0.00937553,0.228,-69.4549,-1.00053,-1.33042,0.561517,-1.15578,-0.171588,-0.00773022,-0.119983,-0.272614,-0.122304,6373.47,6304.02,-0.305523,-0.138578,-1228.63,-583.53,0.258313,-0.00640916
0.184541,-0.00955258,0.229,-69.4549,-1.00053,-1.31491,0.560203,-1.13818,-0.172726,-0.00785826,-0.120315,-0.267594,-0.121773,6373.47,6304.02,-0.299897,-0.137977,-1208.34,-581.115,0.258313,-0.00640916
0.185098,-0.00973082,0.23,-67.9765,-1.00025,-1.29083,0.558912,-1.12369,-0.17385,-0.00798676,-0.120636,-0.262379,-0.121214,6372.73,6304.76,-0.294087,-0.137327,-1187.18,-578.582,0.258313,-0.00640916
0.185654,-0.00991022,0.231,-67.2565,-1.00025,-1.27196,0.55764,-1.10814,-0.174958,-0.00811569,-0.120945,-0.257516,-0.120632,6372.37,6305.12,-0.288653,-0.13666,-1167.37,-575.938,0.258313,-0.00640916
0.186209,-0.0100908,0.232,-66.554,-1.00025,-1.25336,0.556386,-1.09265,-0.176051,-0.00824505,-0.121241,-0.252728,-0.120027,6372.02,6305.47,-0.283301,-0.135967,-1147.78,-573.185,0.258313,-0.00640916
0.186763,-0.0102725,0.233,-66.554,-1.00025,-1.23855,0.555148,-1.07545,-0.177126,-0.00837482,-0.121524,-0.248015,-0.119399,6372.02,6305.47,-0.278018,-0.135255,-1128.42,-570.323,0.269738,-0.00973082
0.187316,-0.0104553,0.234,-65.1885,-1.00025,-1.21689,0.553931,-1.06189,-0.178188,-0.00850499,-0.121797,-0.243382,-0.118746,6371.34,6306.15,-0.272853,-0.134501,-1109.32,-567.355,0.269738,-0.00973082
0.187867,-0.0106392,0.235,-64.5218,-1.00025,-1.199,0.552732,-1.04663,-0.179235,-0.00863555,-0.122058,-0.238817,-0.118074,6371.01,6306.48,-0.26775,-0.133733,-1090.42,-564.297,0.269738,-0.00973082
0.188417,-0.0108243,0.236,-63.8706,-1.00025,-1.18137,0.551551,-1.03144,-0.180266,-0.00876649,-0.122308,-0.234326,-0.117383,6370.68,6306.81,-0.262728,-0.132943,-1071.77,-561.144,0.269738,-0.00973082
0.188965,-0.0110104,0.237,-63.2315,-1.00025,-1.16398,0.550387,-1.01633,-0.181283,-0.00889781,-0.122547,-0.229909,-0.116671,6370.36,6307.13,-0.257788,-0.13213,-1053.35,-557.899,0.269738,-0.00973082
0.189513,-0.0111975,0.238,-62.6044,-1.00025,-1.14683,0.54924,-1.00131,-0.182284,-0.00902948,-0.122776,-0.225564,-0.11594,6370.05,6307.44,-0.252929,-0.131296,-1035.17,-554.564,0.269738,-0.00973082
0.190059,-0.0113857,0.239,-61.9888,-1.00025,-1.12993,0.54811,-0.98639,-0.18327,-0.0091615,-0.122994,-0.221291,-0.115191,6369.74,6307.75,-0.24815,-0.130442,-1017.23,-551.143,0.269738,-0.00973082
0.190605,-0.011575,0.24,-61.3847,-0.999954,-1.11207,0.546998,-0.97064,-0.184241,-0.00929387,-0.123201,-0.216793,-0.114424,6369.44,6308.05,-0.243118,-0.129567,-998.28,-547.639,0.269738,-0.00973082
0.191149,-0.0117652,0.241,-60.7917,-0.999954,-1.09567,0.545902,-0.955925,-0.185197,-0.00942656,-0.123397,-0.212671,-0.113639,6369.14,6308.35,-0.238505,-0.128671,-980.847,-544.045,0.269738,-0.00973082
0.191692,-0.0119565,0.242,-60.2102,-0.999954,-1.07951,0.544823,-0.941311,-0.186138,-0.00955957,-0.123584,-0.208618,-0.112836,6368.85,6308.64,-0.233972,-0.127757,-963.655,-540.375,0.269738,-0.00973082
0.192234,-0.0121488,0.243,-59.6394,-0.999954,-1.0636,0.543759,-0.926803,-0.187065,-0.00969289,-0.123762,-0.204636,-0.112019,6368.57,6308.93,-0.229516,-0.126826,-946.705,-536.631,0.269738,-0.00973082
0.192775,-0.012342,0.244,-59.0789,-0.999954,-1.04792,0.542711,-0.912404,-0.187977,-0.00982651,-0.12393,-0.200723,-0.111187,6368.29,6309.21,-0.225137,-0.125878,-929.995,-532.817,0.269738,-0.00973082
0.193315,-0.0125362,0.245,-58.5286,-0.999954,-1.03247,0.541679,-0.898117,-0.188876,-0.00996043,-0.124089,-0.196878,-0.11034,6368.01,6309.48,-0.220834,-0.124914,-913.527,-528.935,0.269738,-0.00973082
0.193853,-0.0127313,0.246,-57.9882,-0.999954,-1.01727,0.540661,-0.883944,-0.18976,-0.0100946,-0.12424,-0.193102,-0.109481,6367.74,6309.75,-0.216607,-0.123936,-897.3,-524.99,0.269738,-0.00973082
0.194391,-0.0129274,0.247,-57.4574,-0.999954,-1.00229,0.539659,-0.869889,-0.190629,-0.0102291,-0.124382,-0.189392,-0.108608,6367.47,6310.02,-0.212455,-0.122943,-881.314,-520.983,0.269738,-0.00973082
0.194928,-0.0131244,0.248,-56.9362,-0.999954,-0.987544,0.538671,-0.855952,-0.191485,-0.0103639,-0.124515,-0.185749,-0.107724,6367.21,6310.28,-0.208377,-0.121937,-865.567,-516.918,0.269738,-0.00973082
0.195463,-0.0133223,0.249,-56.4241,-0.999954,-0.973029,0.537698,-0.842137,-0.192328,-0.0104989,-0.124641,-0.182172,-0.106828,6366.96,6310.53,-0.204372,-0.120918,-850.06,-512.798,0.269738,-0.00973082
0.195998,-0.013521,0.25,-55.921,-0.999637,-0.957471,0.536741,-0.827425,-0.193155,-0.0106341,-0.124757,-0.178343,-0.105921,6366.71,6310.79,-0.200084,-0.119887,-833.414,-508.625,0.269738,-0.00973082
0.196532,-0.0137207,0.251,-55.4268,-0.999637,-0.943437,0.535798,-0.813874,-0.193969,-0.0107696,-0.124866,-0.174903,-0.105002,6366.46,6311.03,-0.196232,-0.118842,-818.413,-504.391,0.269738,-0.00973082
0.197065,-0.0139212,0.252,-54.9418,-0.999637,-0.92963,0.534868,-0.800448,-0.194769,-0.0109053,-0.124967,-0.171526,-0.104074,6366.22,6311.27,-0.192451,-0.117787,-803.648,-500.111,0.269738,-0.00973082
0.197596,-0.0141226,0.253,-54.4651,-0.999637,-0.916045,0.533952,-0.787151,-0.195556,-0.0110413,-0.125061,-0.168211,-0.103137,6365.98,6311.51,-0.188739,-0.116722,-789.118,-495.788,0.280637,-0.013521
0.198127,-0.0143248,0.254,-54.4651,-0.999637,-0.905097,0.533047,-0.772774,-0.196329,-0.0111775,-0.125147,-0.164959,-0.102192,6365.98,6311.51,-0.18509,-0.115652,-774.821,-491.422,0.280637,-0.013521
0.198657,-0.0145278,0.255,-53.5361,-0.999637,-0.889544,0.532157,-0.760953,-0.19709,-0.0113139,-0.125227,-0.16177,-0.101237,6365.51,6311.98,-0.181525,-0.114563,-760.771,-487.012,0.280637,-0.013521
0.199186,-0.0147316,0.256,-53.0812,-0.999637,-0.8766,0.531281,-0.748056,-0.197838,-0.0114505,-0.1253,-0.158639,-0.100277,6365.29,6312.21,-0.178018,-0.113473,-746.936,-482.575,0.280637,-0.013521
0.199714,-0.0149363,0.257,-52.636,-0.999637,-0.86388,0.530417,-0.735287,-0.198573,-0.0115873,-0.125367,-0.155566,-0.0993113,6365.06,6312.43,-0.174576,-0.112376,-733.329,-478.106,0.280637,-0.013521
0.200241,-0.0151417,0.258,-52.1981,-0.999637,-0.851371,0.529565,-0.722654,-0.199296,-0.0117244,-0.125428,-0.152552,-0.0983398,6364.84,6312.65,-0.1712,-0.111273,-719.949,-473.606,0.280637,-0.013521
0.200768,-0.0153479,0.259,-51.7675,-0.999637,-0.839071,0.528726,-0.710156,-0.200006,-0.0118616,-0.125483,-0.149596,-0.0973631,6364.63,6312.86,-0.167888,-0.110164,-706.793,-469.079,0.280637,-0.013521
0.201293,-0.0155548,0.26,-51.3439,-0.999304,-0.825646,0.527901,-0.696688,-0.200703,-0.011999,-0.125531,-0.146363,-0.0963817,6364.42,6313.07,-0.164265,-0.10905,-692.373,-464.527,0.280637,-0.013521
0.201818,-0.0157625,0.261,-50.9271,-0.999304,-0.813786,0.527087,-0.684483,-0.201387,-0.0121365,-0.125573,-0.143529,-0.0953936,6364.21,6313.28,-0.161089,-0.107929,-679.697,-459.94,0.280637,-0.013521
0.202342,-0.015971,0.262,-50.5176,-0.999304,-0.80213,0.526285,-0.672414,-0.20206,-0.0122743,-0.125609,-0.140749,-0.0944021,6364,6313.49,-0.157975,-0.106803,-667.24,-455.334,0.280637,-0.013521
0.202865,-0.0161801,0.263,-50.1146,-0.999304,-0.790671,0.525494,-0.660484,-0.20272,-0.0124122,-0.125641,-0.138024,-0.0934077,6363.8,6313.69,-0.15492,-0.105675,-654.999,-450.71,0.280637,-0.013521
0.203387,-0.01639,0.264,-49.7179,-0.999304,-0.779409,0.524715,-0.648693,-0.203369,-0.0125503,-0.125667,-0.135351,-0.0924108,6363.6,6313.89,-0.151926,-0.104544,-642.971,-446.071,0.280637,-0.013521
0.203908,-0.0166005,0.265,-49.3274,-0.999304,-0.768339,0.523946,-0.63704,-0.204006,-0.0126885,-0.125689,-0.132732,-0.091412,6363.41,6314.08,-0.14899,-0.103411,-631.155,-441.419,0.280637,-0.013521
0.204429,-0.0168118,0.266,-48.9429,-0.999304,-0.757459,0.523189,-0.625528,-0.204632,-0.0128269,-0.125705,-0.130163,-0.0904118,6363.22,6314.27,-0.146111,-0.102276,-619.548,-436.757,0.280637,-0.013521
0.204948,-0.0170237,0.267,-48.9429,-0.999304,-0.748721,0.52244,-0.613177,-0.205245,-0.0129654,-0.125716,-0.127646,-0.0894105,6363.22,6314.27,-0.143286,-0.101143,-608.148,-432.086,0.280637,-0.013521
0.205467,-0.0172363,0.268,-48.1911,-0.999304,-0.736269,0.521704,-0.602925,-0.205848,-0.0131041,-0.125724,-0.125181,-0.0884069,6362.84,6314.65,-0.140527,-0.100002,-596.964,-427.402,0.280637,-0.013521
0.205986,-0.0174496,0.269,-48.1911,-0.999304,-0.72784,0.520976,-0.590882,-0.206439,-0.013243,-0.125726,-0.122763,-0.0874051,6362.84,6314.65,-0.137812,-0.0988689,-585.97,-422.72,0.280637,-0.013521
0.206503,-0.0176635,0.27,-47.4599,-0.998956,-0.714419,0.520262,-0.5797,-0.207018,-0.0133819,-0.125724,-0.120048,-0.0864018,6362.48,6315.02,-0.134772,-0.0977283,-573.602,-418.03,0.280637,-0.013521
0.20702,-0.017878,0.271,-47.1014,-0.998956,-0.704476,0.519557,-0.56891,-0.207587,-0.013521,-0.125718,-0.117734,-0.0853983,6362.3,6315.2,-0.132179,-0.0965905,-563.044,-413.334,0.280637,-0.013521
0.207536,-0.0180931,0.272,-46.7504,-0.998956,-0.694719,0.518862,-0.558254,-0.208145,-0.0136603,-0.125708,-0.115468,-0.084396,6362.12,6315.37,-0.129637,-0.0954542,-552.679,-408.64,0.280637,-0.013521
0.208051,-0.0183089,0.273,-46.4043,-0.998956,-0.685133,0.518177,-0.547735,-0.208693,-0.0137996,-0.125695,-0.113246,-0.0833954,6361.95,6315.54,-0.127147,-0.0943199,-542.505,-403.951,0.291143,-0.0176635
0.208566,-0.0185252,0.274,-46.0631,-0.998956,-0.675716,0.517502,-0.537356,-0.209231,-0.0139391,-0.125678,-0.11107,-0.0823969,6361.78,6315.71,-0.124707,-0.093188,-532.519,-399.267,0.291143,-0.0176635
0.20908,-0.0187422,0.275,-45.7266,-0.998956,-0.666464,0.516835,-0.527114,-0.209758,-0.0140787,-0.125657,-0.108938,-0.0814007,6361.61,6315.88,-0.122316,-0.092059,-522.719,-394.591,0.291143,-0.0176635
0.209593,-0.0189597,0.276,-45.3947,-0.998956,-0.657375,0.516178,-0.517009,-0.210275,-0.0142184,-0.125634,-0.106849,-0.0804073,6361.44,6316.05,-0.119973,-0.0909331,-513.102,-389.924,0.291143,-0.0176635
0.210105,-0.0191778,0.277,-45.0672,-0.998956,-0.648447,0.515529,-0.507041,-0.210782,-0.0143582,-0.125607,-0.104802,-0.079417,6361.28,6316.21,-0.117678,-0.0898108,-503.664,-385.268,0.291143,-0.0176635
0.210617,-0.0193964,0.278,-44.7441,-0.998956,-0.639677,0.51489,-0.497209,-0.211279,-0.0144982,-0.125578,-0.102797,-0.0784301,6361.12,6316.37,-0.11543,-0.0886925,-494.405,-380.624,0.291143,-0.0176635
0.211128,-0.0196156,0.279,-44.4253,-0.998956,-0.631061,0.514259,-0.487513,-0.211766,-0.0146382,-0.125545,-0.100833,-0.0774469,6360.96,6316.53,-0.113227,-0.0875785,-485.32,-375.994,0.291143,-0.0176635
0.211639,-0.0198354,0.28,-44.1105,-0.998597,-0.621176,0.513637,-0.476702,-0.212243,-0.0147783,-0.125509,-0.0985491,-0.0764678,6360.8,6316.69,-0.110666,-0.0864691,-474.739,-371.38,0.291143,-0.0176635
0.212148,-0.0200556,0.281,-43.7999,-0.998597,-0.6129,0.513024,-0.467299,-0.21271,-0.0149186,-0.12547,-0.0966747,-0.07549,6360.65,6316.85,-0.108563,-0.0853613,-466.041,-366.768,0.291143,-0.0176635
0.212658,-0.0202764,0.282,-43.4937,-0.998597,-0.604775,0.51242,-0.458027,-0.213168,-0.0150589,-0.125428,-0.0948388,-0.0745169,6360.49,6317,-0.106504,-0.0842589,-457.508,-362.175,0.291143,-0.0176635
0.213166,-0.0204977,0.283,-43.1914,-0.998597,-0.596793,0.511823,-0.448887,-0.213617,-0.0151994,-0.125384,-0.0930404,-0.0735488,6360.34,6317.15,-0.104487,-0.0831623,-449.139,-357.603,0.291143,-0.0176635
0.213674,-0.0207195,0.284,-42.8928,-0.998597,-0.588953,0.511234,-0.439879,-0.214057,-0.0153399,-0.125338,-0.091279,-0.072586,6360.19,6317.3,-0.102512,-0.0820717,-440.93,-353.052,0.291143,-0.0176635
0.214181,-0.0209418,0.285,-42.5978,-0.998597,-0.581252,0.510653,-0.431001,-0.214488,-0.0154806,-0.12529,-0.0895538,-0.0716287,6360.04,6317.45,-0.100576,-0.0809874,-432.88,-348.523,0.291143,-0.0176635
0.214688,-0.0211646,0.286,-42.3063,-0.998597,-0.573687,0.510079,-0.422253,-0.21491,-0.0156213,-0.12524,-0.0878641,-0.0706772,6359.9,6317.59,-0.0986809,-0.0799097,-424.984,-344.019,0.291143,-0.0176635
0.215194,-0.0213879,0.287,-42.0182,-0.998597,-0.566257,0.509513,-0.413634,-0.215324,-0.0157621,-0.125187,-0.0862092,-0.0697317,6359.75,6317.74,-0.0968245,-0.0788389,-417.241,-339.539,0.291143,-0.0176635
0.2157,-0.0216116,0.288,-42.0182,-0.998597,-0.560427,0.508952,-0.404408,-0.215729,-0.015903,-0.125132,-0.0845884,-0.0687923,6359.75,6317.74,-0.0950042,-0.0777768,-409.648,-335.084,0.291143,-0.0176635
0.216205,-0.0218358,0.289,-41.7334,-0.998597,-0.553247,0.508399,-0.396053,-0.216125,-0.016044,-0.125076,-0.083003,-0.0678578,6359.61,6317.88,-0.0932256,-0.0767186,-402.211,-330.651,0.291143,-0.0176635
0.216709,-0.0220604,0.29,-41.1723,-0.998226,-0.543294,0.507856,-0.387237,-0.216512,-0.016185,-0.125017,-0.0810801,-0.06693,6359.33,6318.16,-0.0910699,-0.0756662,-393.18,-326.246,0.291143,-0.0176635
0.217213,-0.0222855,0.291,-40.8958,-0.998226,-0.536408,0.507319,-0.379151,-0.216891,-0.0163262,-0.124957,-0.0795683,-0.0660072,6359.19,6318.3,-0.0893738,-0.0746214,-386.07,-321.862,0.291143,-0.0176635
